title,price,address,rooms,area,floor,total_floors,dormitory,residential_complex
1-комнатная квартира · 45 м² · 4/5 этаж,34 500 000〒,"Алмалинский р-н, Жандосова 35 — Розыбакиева - Жандосова",1-комнатная квартира,45 м²,4,5,Нет,Нет
3-комнатная квартира · 68.8 м² · 1/5 этаж,62 000 000〒,"Алмалинский р-н, проспект Абая 107/5 — Абая пересекает Байзакова",3-комнатная квартира,68.8 м²,1,5,Нет,Нет
1-комнатная квартира · 33 м² · 4/12 этаж,31 800 000〒,"Алмалинский р-н, Райымбека 210",1-комнатная квартира,33 м²,4,12,Нет,Да
2-комнатная квартира · 50 м² · 14/19 этаж,35 500 000〒,"Алмалинский р-н, Брусиловского 167 — Брусиловского-Есенжанова",2-комнатная квартира,50 м²,14,19,Нет,Да
3-комнатная квартира · 139 м² · 13/20 этаж,69 000 000〒,"Алмалинский р-н, Брусиловского 163",3-комнатная квартира,139 м²,13,20,Нет,Да
3-комнатная квартира · 69.5 м² · 9/10 этаж,57 999 999〒,"Алмалинский р-н, Варламова 1/3",3-комнатная квартира,69.5 м²,9,10,Нет,Да
3-комнатная квартира · 72.3 м² · 7/9 этаж,69 700 000〒,"Алмалинский р-н, Сейфуллина 416/2 — Макатаева",3-комнатная квартира,72.3 м²,7,9,Нет,Да
2-комнатная квартира · 74 м² · 9/18 этаж,53 000 000〒,"Алмалинский р-н, Брусиловского 167 — проспект Абая",2-комнатная квартира,74 м²,9,18,Нет,Да
2-комнатная квартира · 59.1 м² · 12/22 этаж,63 500 000〒,"Алмалинский р-н, Кожамкулова 273 — Шевченко",2-комнатная квартира,59.1 м²,12,22,Нет,Да
3-комнатная квартира · 128 м² · 17/18 этаж,88 900 000〒,"Алмалинский р-н, Курмангазы",3-комнатная квартира,128 м²,17,18,Нет,Да
3-комнатная квартира · 51.8 м² · 1/2 этаж,38 000 000〒,"Алмалинский р-н, Жамбыла — Байзакова",3-комнатная квартира,51.8 м²,1,2,Нет,Нет
3-комнатная квартира · 80 м² · 7/8 этаж,60 000 000〒,"Алмалинский р-н, Розыбакиева — Толеби&Розыбакиева",3-комнатная квартира,80 м²,7,8,Нет,Нет
3-комнатная квартира · 64.3 м² · 2/4 этаж,43 500 000〒,"Алмалинский р-н, Карасай-батыра 90/92 — Досмухамедова / Шарипова",3-комнатная квартира,64.3 м²,2,4,Нет,Нет
2-комнатная квартира · 74 м² · 12/12 этаж,71 500 000〒,"Алмалинский р-н, Сейфуллина 416 — Макатаева",2-комнатная квартира,74 м²,12,12,Нет,Да
1-комнатная квартира · 44 м² · 2/5 этаж,36 000 000〒,"Алмалинский р-н, Шевченко — Байзакова",1-комнатная квартира,44 м²,2,5,Нет,Нет
4-комнатная квартира · 95.2 м² · 5/20 этаж,63 000 000〒,"Алмалинский р-н, Толе би 286/1, 286/3, 286/5, 286/6, 286/8",4-комнатная квартира,95.2 м²,5,20,Нет,Нет
2-комнатная квартира · 63 м² · 5/5 этаж,50 000 000〒,"Алмалинский р-н, Муратбаева 62",2-комнатная квартира,63 м²,5,5,Нет,Нет
3-комнатная квартира · 70 м² · 9/13 этаж,58 000 000〒,"Алмалинский р-н, Макатаева 131 — Муратбаева",3-комнатная квартира,70 м²,9,13,Нет,Да
1-комнатная квартира · 43.9 м² · 6/12 этаж,41 000 000〒,"Алмалинский р-н, Райымбека — ул Ауэзова",1-комнатная квартира,43.9 м²,6,12,Нет,Да
2-комнатная квартира · 65 м² · 5/19 этаж,47 000 000〒,"Алмалинский р-н, мкр Тастак-2, Брусиловского 167 — Есенжанова",2-комнатная квартира,65 м²,5,19,Нет,Да
2-комнатная квартира · 53 м² · 4/5 этаж,41 000 000〒,"Алмалинский р-н, Кожамкулова — Гоголя",2-комнатная квартира,53 м²,4,5,Нет,Нет
2-комнатная квартира · 65 м² · 3/12 этаж,57 000 000〒,"Алмалинский р-н, Толе би 189/3",2-комнатная квартира,65 м²,3,12,Нет,Да
4-комнатная квартира · 117.5 м² · 2/12 этаж,120 000 000〒,"Алмалинский р-н, Манаса — Абая",4-комнатная квартира,117.5 м²,2,12,Нет,Да
2-комнатная квартира · 47.8 м² · 2/4 этаж,28 000 000〒,"Алмалинский р-н, мкр Тастак-2 — Тургут Озала Кулымбетова",2-комнатная квартира,47.8 м²,2,4,Нет,Нет
4-комнатная квартира · 75 м² · 3/5 этаж,53 500 000〒,"Алмалинский р-н, Гагарина 35",4-комнатная квартира,75 м²,3,5,Нет,Нет
4-комнатная квартира · 82.2 м² · 5/5 этаж,42 000 000〒,"Алмалинский р-н, мкр Тастак-2 2",4-комнатная квартира,82.2 м²,5,5,Нет,Нет
2-комнатная квартира · 44.5 м² · 5/5 этаж,33 500 000〒,"Алмалинский р-н, Сейфуллина 452/1 — Жибек Жолы",2-комнатная квартира,44.5 м²,5,5,Нет,Нет
2-комнатная квартира · 46 м² · 1/4 этаж,28 500 000〒,"Алмалинский р-н, Абылай хана — ул Райымбека (Вокзал-2)",2-комнатная квартира,46 м²,1,4,Нет,Нет
3-комнатная квартира · 76 м² · 4/9 этаж,55 000 000〒,"Алмалинский р-н, Толе би — Гагарина",3-комнатная квартира,76 м²,4,9,Нет,Нет
3-комнатная квартира · 70 м² · 4/5 этаж,59 000 000〒,"Алмалинский р-н, Мауленова — Абая",3-комнатная квартира,70 м²,4,5,Нет,Нет
2-комнатная квартира · 47 м² · 8/13 этаж,43 000 000〒,"Алмалинский р-н, Просп. Назарбаева 28A",2-комнатная квартира,47 м²,8,13,Нет,Да
2-комнатная квартира · 70 м² · 12/16 этаж,85 000 000〒,"Алмалинский р-н, Абая 165 — Тургут Озала",2-комнатная квартира,70 м²,12,16,Нет,Да
1-комнатная квартира · 39 м² · 3/3 этаж,26 500 000〒,"Алмалинский р-н, Курмангазы — Байтурсынова",1-комнатная квартира,39 м²,3,3,Нет,Нет
5-комнатная квартира · 209 м² · 17/19 этаж,145 000 000〒,"Алмалинский р-н, Шевченко 154",5-комнатная квартира,209 м²,17,19,Нет,Да
3-комнатная квартира · 130 м² · 10/19 этаж,69 700 000〒,"Алмалинский р-н, Брусиловского 167 — Есенжанов",3-комнатная квартира,130 м²,10,19,Нет,Да
3-комнатная квартира · 99.7 м² · 10/12 этаж,150 000 000〒,"Алмалинский р-н, Наурызбай батыра 111",3-комнатная квартира,99.7 м²,10,12,Нет,Да
4-комнатная квартира · 81.6 м² · 2/3 этаж,75 000 000〒,"Алмалинский р-н, Жибек Жолы — Шарипова",4-комнатная квартира,81.6 м²,2,3,Нет,Нет
3-комнатная квартира · 86.8 м² · 5/5 этаж,63 000 000〒,"Алмалинский р-н, Айтеке би 150",3-комнатная квартира,86.8 м²,5,5,Нет,Нет
1-комнатная квартира · 30 м² · 3/3 этаж,27 000 000〒,"Алмалинский р-н, Аблайхана 27 — Пр Райымбека",1-комнатная квартира,30 м²,3,3,Нет,Нет
3-комнатная квартира · 74 м² · 6/9 этаж,59 000 000〒,"Алмалинский р-н, мкр Тастак-3 — Тургут Озала Толе би",3-комнатная квартира,74 м²,6,9,Нет,Нет
3-комнатная квартира · 66 м² · 5/5 этаж,69 000 000〒,"Алмалинский р-н, Байзакова — Карасай Батыра (Виноградова)",3-комнатная квартира,66 м²,5,5,Нет,Нет
4-комнатная квартира · 144 м² · 17/21 этаж,82 000 000〒,"Алмалинский р-н, мкр Тастак-2",4-комнатная квартира,144 м²,17,21,Нет,Нет
4-комнатная квартира · 165 м² · 12/13 этаж,115 000 000〒,"Алмалинский р-н, мкр Тастак-3, Варламова 33",4-комнатная квартира,165 м²,12,13,Нет,Да
1-комнатная квартира · 40 м² · 12/12 этаж,26 800 000〒,"Алмалинский р-н, проспект Райымбека — Розыбакиева",1-комнатная квартира,40 м²,12,12,Нет,Нет
3-комнатная квартира · 71.6 м² · 3/8 этаж,56 000 000〒,"Алмалинский р-н, Кожамкулова 117",3-комнатная квартира,71.6 м²,3,8,Нет,Нет
3-комнатная квартира · 86 м² · 4/12 этаж,57 500 000〒,"Алмалинский р-н, Муканова 159 — Гоголя",3-комнатная квартира,86 м²,4,12,Нет,Да
2-комнатная квартира · 51 м² · 15/16 этаж,40 800 000〒,"Алмалинский р-н, Райымбека 210",2-комнатная квартира,51 м²,15,16,Нет,Да
3-комнатная квартира · 115 м² · 4/16 этаж,94 500 000〒,"Алмалинский р-н, Масанчи 23/4 — Гоголя",3-комнатная квартира,115 м²,4,16,Нет,Да
2-комнатная квартира · 43 м² · 2/4 этаж,36 000 000〒,"Алмалинский р-н, Байтуосыеова 80 — Абая",2-комнатная квартира,43 м²,2,4,Нет,Нет
1-комнатная квартира · 31 м² · 8/12 этаж,35 000 000〒,"Алмалинский р-н, Сейфуллина 416 — Макатаева",1-комнатная квартира,31 м²,8,12,Нет,Да
2-комнатная квартира · 72 м² · 11/18 этаж,44 500 000〒,"Алмалинский р-н, Брусиловского — Ниже Абая",2-комнатная квартира,72 м²,11,18,Нет,Нет
2-комнатная квартира · 45 м² · 5/5 этаж,36 700 000〒,"Алмалинский р-н, Сейфуллина 452 — Гоголя",2-комнатная квартира,45 м²,5,5,Нет,Нет
1-комнатная квартира · 22.4 м² · 2/2 этаж,16 000 000〒,"Алмалинский р-н, Карасай батыра 239",1-комнатная квартира,22.4 м²,2,2,Нет,Нет
3-комнатная квартира · 59.7 м² · 4/5 этаж,56 500 000〒,"Алмалинский р-н, Макатаева — Между пр. Назарбаева и ул. Панфилова",3-комнатная квартира,59.7 м²,4,5,Нет,Нет
1-комнатная квартира · 36.3 м² · 2/8 этаж,34 500 000〒,"Алмалинский р-н, Панфилова — Жибек Жолы",1-комнатная квартира,36.3 м²,2,8,Нет,Нет
1-комнатная квартира · 29 м² · 2/4 этаж,25 000 000〒,"Алмалинский р-н, Кулымбетова 32А",1-комнатная квартира,29 м²,2,4,Нет,Нет
4-комнатная квартира · 105 м² · 5/5 этаж,75 500 000〒,"Алмалинский р-н, Толе Би",4-комнатная квартира,105 м²,5,5,Нет,Нет
3-комнатная квартира · 127.4 м² · 15/18 этаж,60 000 000〒,"Алмалинский р-н, Брусиловского 167 — Есенжанова",3-комнатная квартира,127.4 м²,15,18,Нет,Да
4-комнатная квартира · 113 м² · 9/9 этаж,73 000 000〒,"Алмалинский р-н, Айтиева — Ул.Айтиева уг.ул. Айтеке би",4-комнатная квартира,113 м²,9,9,Нет,Нет
3-комнатная квартира · 63 м² · 5/5 этаж,43 000 000〒,"Алмалинский р-н, Наурызбай батыра 49/61",3-комнатная квартира,63 м²,5,5,Нет,Нет
1-комнатная квартира · 34 м² · 3/5 этаж,28 700 000〒,"Алмалинский р-н, Жарокова — Сатпаева-Жарокова",1-комнатная квартира,34 м²,3,5,Нет,Нет
2-комнатная квартира · 34 м² · 2/12 этаж,35 000 000〒,"Алмалинский р-н, Райымбека 210/3",2-комнатная квартира,34 м²,2,12,Нет,Да
2-комнатная квартира · 61.2 м² · 3/9 этаж,61 200 000〒,"Алмалинский р-н, Толе би Розыбакиева 212",2-комнатная квартира,61.2 м²,3,9,Нет,Нет
3-комнатная квартира · 85.1 м² · 1/5 этаж,92 000 000〒,"Алмалинский р-н, Курмангазы 90",3-комнатная квартира,85.1 м²,1,5,Нет,Нет
2-комнатная квартира · 50 м² · 8 этаж,50 700 000〒,"Алмалинский р-н, Сейфуллина корпус 1 — Макатаева",2-комнатная квартира,50 м²,,,Нет,Да
2-комнатная квартира · 55.7 м² · 2/12 этаж,50 000 000〒,"Алмалинский р-н, Толе би 189/3 — толеби жарокова",2-комнатная квартира,55.7 м²,2,12,Нет,Да
2-комнатная квартира · 60 м² · 5/9 этаж,51 200 000〒,"Алмалинский р-н, Айтеке би 121а",2-комнатная квартира,60 м²,5,9,Нет,Нет
1-комнатная квартира · 34 м² · 5/5 этаж,35 000 000〒,"Алмалинский р-н, Толе би 127 — Муратбаева",1-комнатная квартира,34 м²,5,5,Нет,Нет
2-комнатная квартира · 51 м² · 6/13 этаж,56 900 000〒,"Алмалинский р-н, Ади Шарипова 145 — Ади Шарипова - Шевченко",2-комнатная квартира,51 м²,6,13,Нет,Да
3-комнатная квартира · 72 м² · 8/12 этаж,49 999 990〒,"Алмалинский р-н, Райымбека 162/3 — ТРЦ Мегапарк",3-комнатная квартира,72 м²,8,12,Нет,Да
2-комнатная квартира · 41 м² · 1/4 этаж,30 000 000〒,"Алмалинский р-н, Наурызбай Батыра 25 — Жібек Жолы",2-комнатная квартира,41 м²,1,4,Нет,Нет
3-комнатная квартира · 72.5 м² · 10/18 этаж,40 000 000〒,"Алмалинский р-н, мкр Тастак-2, Брусиловского 159",3-комнатная квартира,72.5 м²,10,18,Нет,Нет
2-комнатная квартира · 54 м² · 10/13 этаж,42 500 000〒,"Алмалинский р-н, Муратбаева 14/2",2-комнатная квартира,54 м²,10,13,Нет,Да
3-комнатная квартира · 73 м² · 2/5 этаж,62 000 000〒,"Алмалинский р-н, Нурмакова 81 — Торг возможен",3-комнатная квартира,73 м²,2,5,Нет,Нет
2-комнатная квартира · 45 м² · 2/5 этаж,38 500 000〒,"Алмалинский р-н, Шагабутдинова 124 — Жамбыла",2-комнатная квартира,45 м²,2,5,Нет,Нет
3-комнатная квартира · 74 м² · 4/9 этаж,50 500 000〒,"Алмалинский р-н, Розыбакиева",3-комнатная квартира,74 м²,4,9,Нет,Нет
2-комнатная квартира · 45.5 м² · 9/9 этаж,41 500 000〒,"Алмалинский р-н, Абая 127 — Жарокова",2-комнатная квартира,45.5 м²,9,9,Нет,Нет
3-комнатная квартира · 60 м² · 2/5 этаж,38 500 000〒,"Алмалинский р-н, Муратбаева 50",3-комнатная квартира,60 м²,2,5,Нет,Нет
3-комнатная квартира · 55 м² · 4/5 этаж,34 000 000〒,"Алмалинский р-н, мкр Тастак-2 27 — Софья-Болотникова",3-комнатная квартира,55 м²,4,5,Нет,Нет
2-комнатная квартира · 79 м² · 9/13 этаж,60 000 000〒,"Алмалинский р-н, Макатаева 131 — Муратбаева",2-комнатная квартира,79 м²,9,13,Нет,Да
3-комнатная квартира · 89.9 м² · 12/15 этаж,120 000 000〒,"Алмалинский р-н, Манаса — проспект Абая",3-комнатная квартира,89.9 м²,12,15,Нет,Да
2-комнатная квартира · 45 м² · 12/13 этаж,37 000 000〒,"Алмалинский р-н, Муратбаева 14/9",2-комнатная квартира,45 м²,12,13,Нет,Да
2-комнатная квартира · 43 м² · 3/5 этаж,35 000 000〒,"Алмалинский р-н, Муратбаева 183",2-комнатная квартира,43 м²,3,5,Нет,Нет
1-комнатная квартира · 17.4 м² · 3/5 этаж,12 000 000〒,"Алмалинский р-н, Шарипова 118 — Кұрманғазы - Шарипова",1-комнатная квартира,17.4 м²,3,5,Нет,Нет
3-комнатная квартира · 78.6 м² · 9/19 этаж,50 500 000〒,"Алмалинский р-н, Брусиловского",3-комнатная квартира,78.6 м²,9,19,Нет,Да
3-комнатная квартира · 61.3 м² · 3/4 этаж,46 000 000〒,"Алмалинский р-н, Курмангазы 180 — Радостовца",3-комнатная квартира,61.3 м²,3,4,Нет,Нет
5-комнатная квартира · 145 м² · 9/10 этаж,85 000 000〒,"Алмалинский р-н, Шевченко 190",5-комнатная квартира,145 м²,9,10,Нет,Нет
2-комнатная квартира · 57.8 м² · 2/4 этаж,49 000 000〒,"Алмалинский р-н, Сейфуллина 500",2-комнатная квартира,57.8 м²,2,4,Нет,Нет
1-комнатная квартира · 19.2 м² · 4/5 этаж,17 000 000〒,"Алмалинский р-н, Досмухамедова — Гоголя Досмухамедова",1-комнатная квартира,19.2 м²,4,5,Нет,Нет
2-комнатная квартира · 89 м² · 4/18 этаж,78 400 000〒,"Алмалинский р-н, Курмангазы 145 — Кожамкулова",2-комнатная квартира,89 м²,4,18,Нет,Да
3-комнатная квартира · 62 м² · 5/5 этаж,39 000 000〒,"Алмалинский р-н, Шагабудинова 6",3-комнатная квартира,62 м²,5,5,Нет,Нет
2-комнатная квартира · 41.9 м² · 2/4 этаж,38 000 000〒,"Алмалинский р-н, Маметовой 43 — Панфилова",2-комнатная квартира,41.9 м²,2,4,Нет,Нет
3-комнатная квартира · 78 м² · 6/13 этаж,65 000 000〒,"Алмалинский р-н, Макатаева 127/11 — Шарипова",3-комнатная квартира,78 м²,6,13,Нет,Да
2-комнатная квартира · 63 м² · 8/9 этаж,39 500 000〒,"Алмалинский р-н, мкр Тастак-2 — Толе би Тлендиева СРОЧНО",2-комнатная квартира,63 м²,8,9,Нет,Нет
3-комнатная квартира · 133 м² · 6/10 этаж,114 500 000〒,"Алмалинский р-н, Умбетбаева 77 77 — Шевченко",3-комнатная квартира,133 м²,6,10,Нет,Нет
4-комнатная квартира · 78 м² · 5/5 этаж,46 700 000〒,"Алмалинский р-н, мкр Тастак-2 25 — Розыбакиева Дуйсенова",4-комнатная квартира,78 м²,5,5,Нет,Нет
1-комнатная квартира · 20 м² · 4/9 этаж,20 500 000〒,"Алмалинский р-н, Казыбек би 125 — Досмухамедова",1-комнатная квартира,20 м²,4,9,Нет,Да
2-комнатная квартира · 64 м² · 13/21 этаж,37 000 000〒,"Алмалинский р-н, Толе би 286/3",2-комнатная квартира,64 м²,13,21,Нет,Нет
1-комнатная квартира · 40 м² · 6/9 этаж,28 500 000〒,"Алмалинский р-н, мкр Тастак-2, Розыбакиева",1-комнатная квартира,40 м²,6,9,Нет,Нет
2-комнатная квартира · 52 м² · 8/9 этаж,45 500 000〒,"Алмалинский р-н, Толеби 180Б — Толе би Жарокова",2-комнатная квартира,52 м²,8,9,Нет,Нет
3-комнатная квартира · 60 м² · 3/4 этаж,55 000 000〒,"Алмалинский р-н, Панфилова 53 — Панфилова уг. ул. маметова",3-комнатная квартира,60 м²,3,4,Нет,Нет
2-комнатная квартира · 62.6 м² · 3/5 этаж,43 000 000〒,"Алмалинский р-н, Гоголя 174 — Байзакова",2-комнатная квартира,62.6 м²,3,5,Нет,Нет
2-комнатная квартира · 50 м² · 4/5 этаж,46 500 000〒,"Алмалинский р-н, Байзакова 116",2-комнатная квартира,50 м²,4,5,Нет,Нет
4-комнатная квартира · 140 м² · 7/10 этаж,125 000 000〒,"Алмалинский р-н, Гагарина 66-б — Жамбыла",4-комнатная квартира,140 м²,7,10,Нет,Нет
3-комнатная квартира · 98 м² · 7/12 этаж,85 000 000〒,"Алмалинский р-н, Сейфуллина 499/131 — Сейфуллина жибек жолы",3-комнатная квартира,98 м²,7,12,Нет,Да
1-комнатная квартира · 50.5 м² · 5/12 этаж,46 000 000〒,"Алмалинский р-н, Сейфуллина 499/131 — Арбат",1-комнатная квартира,50.5 м²,5,12,Нет,Да
2-комнатная квартира · 55 м² · 2/9 этаж,42 900 000〒,"Алмалинский р-н, Проспект Назарбаева 77 — Лучшее ПРЕДЛОЖЕНИЕ!!! НЕБОЛЬШОЙ ТОРГ!",2-комнатная квартира,55 м²,2,9,Нет,Нет
3-комнатная квартира · 99 м² · 1/12 этаж,70 000 000〒,"Алмалинский р-н, Райымбека — Торекулова",3-комнатная квартира,99 м²,1,12,Нет,Да
2-комнатная квартира · 46 м² · 11/13 этаж,41 000 000〒,"Алмалинский р-н, Толе би 189/к6 — Толе би, Жарокова",2-комнатная квартира,46 м²,11,13,Нет,Да
2-комнатная квартира · 56 м² · 9/13 этаж,54 000 000〒,"Алмалинский р-н, Толе би 189/3 — Жарокова",2-комнатная квартира,56 м²,9,13,Нет,Да
1-комнатная квартира · 46 м² · 4/9 этаж,65 000 000〒,"Алмалинский р-н, Сейфуллина 416к2 — Макатаева",1-комнатная квартира,46 м²,4,9,Нет,Да
3-комнатная квартира · 129 м² · 4/9 этаж,86 000 000〒,"Алмалинский р-н, Кожамкулова 229 — Кабанбай батыра",3-комнатная квартира,129 м²,4,9,Нет,Да
1-комнатная квартира · 29 м² · 11/18 этаж,19 000 000〒,"Алмалинский р-н, Ауезова 2/8",1-комнатная квартира,29 м²,11,18,Нет,Нет
1-комнатная квартира · 33 м² · 5/5 этаж,27 700 000〒,"Алмалинский р-н, Муратбаева 95",1-комнатная квартира,33 м²,5,5,Нет,Нет
2-комнатная квартира · 62 м² · 8/9 этаж,45 000 000〒,"Алмалинский р-н, Карасай Батыра 156 — Ауэзова",2-комнатная квартира,62 м²,8,9,Нет,Нет
3-комнатная квартира · 62 м² · 5/5 этаж,36 800 000〒,"Алмалинский р-н, Туркебаева 38",3-комнатная квартира,62 м²,5,5,Нет,Нет
3-комнатная квартира · 83 м² · 5/5 этаж,84 000 000〒,"Алмалинский р-н, Желтоксан 129 — Столичный ЦГ",3-комнатная квартира,83 м²,5,5,Нет,Нет
1-комнатная квартира · 33.3 м² · 3/4 этаж,27 000 000〒,"Алмалинский р-н, Желтоксан",1-комнатная квартира,33.3 м²,3,4,Нет,Нет
3-комнатная квартира · 66 м² · 4/5 этаж,60 000 000〒,"Алмалинский р-н, мкр Тастак-3 53а — Толе би - розыбакиева",3-комнатная квартира,66 м²,4,5,Нет,Нет
5-комнатная квартира · 137 м² · 5/5 этаж,90 000 000〒,"Алмалинский р-н, Абая 35/37",5-комнатная квартира,137 м²,5,5,Нет,Нет
4-комнатная квартира · 146 м² · 15/19 этаж,150 000 000〒,"Алмалинский р-н, Курмангазы 145 — Кожамкулова-Курмангазы",4-комнатная квартира,146 м²,15,19,Нет,Да
3-комнатная квартира · 67 м² · 8/8 этаж,59 000 000〒,"Алмалинский р-н, Панфилова 52 — Фурманова-Макатаева, Арбат",3-комнатная квартира,67 м²,8,8,Нет,Нет
2-комнатная квартира · 53 м² · 5/9 этаж,36 000 000〒,"Алмалинский р-н, тлендиева 65 — Төле би",2-комнатная квартира,53 м²,5,9,Нет,Нет
2-комнатная квартира · 80 м² · 5/20 этаж,45 500 000〒,"Алмалинский р-н, Брусиловского 163 — Брусиловский Шакарима",2-комнатная квартира,80 м²,5,20,Нет,Да
4-комнатная квартира · 140 м² · 5/20 этаж,90 000 000〒,"Алмалинский р-н, Брусиловского 163 — Шакарима",4-комнатная квартира,140 м²,5,20,Нет,Да
2-комнатная квартира · 51 м² · 4/5 этаж,37 500 000〒,"Алмалинский р-н, Богенбай батыра — Нурмакова",2-комнатная квартира,51 м²,4,5,Нет,Нет
3-комнатная квартира · 99.6 м² · 6/12 этаж,55 000 000〒,"Алмалинский р-н, Толе би 273/8",3-комнатная квартира,99.6 м²,6,12,Нет,Да
3-комнатная квартира · 59 м² · 2/4 этаж,47 000 000〒,"Алмалинский р-н, Манаса — Манаса, Шевченко",3-комнатная квартира,59 м²,2,4,Нет,Нет
3-комнатная квартира · 68 м² · 5/5 этаж,47 900 000〒,"Алмалинский р-н, Карасай батыра 219 — проспект Гагарина",3-комнатная квартира,68 м²,5,5,Нет,Нет
3-комнатная квартира · 84 м² · 4/15 этаж,44 200 000〒,"Алмалинский р-н, мкр Тастак-3, Толе би 273/6",3-комнатная квартира,84 м²,4,15,Нет,Да
4-комнатная квартира · 140 м² · 12/12 этаж,147 000 000〒,"Алмалинский р-н, Наурызбай батыра 111",4-комнатная квартира,140 м²,12,12,Нет,Да
2-комнатная квартира · 45 м² · 2/15 этаж,52 500 000〒,"Алмалинский р-н, Манаса",2-комнатная квартира,45 м²,2,15,Нет,Да
3-комнатная квартира · 88.6 м² · 5/12 этаж,78 000 000〒,"Алмалинский р-н, Толе би 189/3",3-комнатная квартира,88.6 м²,5,12,Нет,Да
1-комнатная квартира · 30 м² · 2/4 этаж,35 000 000〒,"Алмалинский р-н, Пр Сейфуллина 468 — Казыбек Би",1-комнатная квартира,30 м²,2,4,Нет,Нет
3-комнатная квартира · 66 м² · 2/5 этаж,46 500 000〒,"Алмалинский р-н, Гагарина — Карасай батыра",3-комнатная квартира,66 м²,2,5,Нет,Нет
2-комнатная квартира · 48.5 м² · 2/3 этаж,38 900 000〒,"Алмалинский р-н, Шарипова 86/123 — Кабанбай батыра",2-комнатная квартира,48.5 м²,2,3,Нет,Нет
2-комнатная квартира · 55 м² · 4/9 этаж,40 000 000〒,"Алмалинский р-н, мкр Тастак-2 20 — Тлендиева -Дуйсенова",2-комнатная квартира,55 м²,4,9,Нет,Нет
2-комнатная квартира · 56 м² · 5/5 этаж,42 000 000〒,"Алмалинский р-н, Нурмакова — Жамбыла",2-комнатная квартира,56 м²,5,5,Нет,Нет
1-комнатная квартира · 34 м² · 2/12 этаж,21 500 000〒,"Алмалинский р-н, Толе би 278",1-комнатная квартира,34 м²,2,12,Нет,Нет
3-комнатная квартира · 78 м² · 4/12 этаж,55 000 000〒,"Алмалинский р-н, Райымбека 162/3",3-комнатная квартира,78 м²,4,12,Нет,Да
2-комнатная квартира · 62.9 м² · 5/9 этаж,48 500 000〒,"Алмалинский р-н, мкр Тастак-2, Брусиловского 23 — Толе би",2-комнатная квартира,62.9 м²,5,9,Нет,Нет
3-комнатная квартира · 58.5 м² · 4/4 этаж,52 000 000〒,"Алмалинский р-н, мкр Тастак-3, Ауэзова 64/1 — Шевченко",3-комнатная квартира,58.5 м²,4,4,Нет,Нет
5-комнатная квартира · 245 м² · 10/10 этаж,179 000 000〒,"Алмалинский р-н, Муратбаева 189 — Пересечение Кабанбай Батыра",5-комнатная квартира,245 м²,10,10,Нет,Да
1-комнатная квартира · 34.6 м² · 3/5 этаж,29 990 000〒,"Алмалинский р-н, Назарбаева 45 — Назарбаева маметова",1-комнатная квартира,34.6 м²,3,5,Нет,Нет
4-комнатная квартира · 155 м² · 9/9 этаж,135 000 000〒,"Алмалинский р-н, Шевченко 100",4-комнатная квартира,155 м²,9,9,Нет,Да
2-комнатная квартира · 65.78 м² · 8/12 этаж,40 000 000〒,"Алмалинский р-н, Макатаева — Муратбаева Макатаева",2-комнатная квартира,65.78 м²,8,12,Нет,Да
2-комнатная квартира · 65 м² · 15/19 этаж,37 500 000〒,"Алмалинский р-н, Брусиловского 159",2-комнатная квартира,65 м²,15,19,Нет,Да
3-комнатная квартира · 79 м² · 1/13 этаж,56 900 000〒,"Алмалинский р-н, Макатаева 131 — Муратбаева",3-комнатная квартира,79 м²,1,13,Нет,Да
3-комнатная квартира · 64.1 м² · 5/5 этаж,37 500 000〒,"Алмалинский р-н, мкр Тастак-2, Прокофьева 35 — Тлендиева",3-комнатная квартира,64.1 м²,5,5,Нет,Нет
2-комнатная квартира · 51.3 м² · 3/3 этаж,29 900 000〒,"Алмалинский р-н, Сейфулина 453",2-комнатная квартира,51.3 м²,3,3,Нет,Нет
3-комнатная квартира · 78 м² · 6/13 этаж,64 500 000〒,"Алмалинский р-н, Макатаева 131 — Муратбаева",3-комнатная квартира,78 м²,6,13,Нет,Да
3-комнатная квартира · 84.3 м² · 8/13 этаж,82 000 000〒,"Алмалинский р-н, Толе би 189/3 — Толе би- Жарокова",3-комнатная квартира,84.3 м²,8,13,Нет,Да
3-комнатная квартира · 67 м² · 1/5 этаж,35 999 000〒,"Алмалинский р-н, мкр Тастак-2, Брусиловского",3-комнатная квартира,67 м²,1,5,Нет,Нет
1-комнатная квартира · 31 м² · 1/5 этаж,27 000 000〒,"Алмалинский р-н, Шагабутдинова 4",1-комнатная квартира,31 м²,1,5,Нет,Нет
5-комнатная квартира · 180 м² · 10/16 этаж,122 000 000〒,"Алмалинский р-н, Масанчи 23/7",5-комнатная квартира,180 м²,10,16,Нет,Да
2-комнатная квартира · 53.2 м² · 14/21 этаж,35 000 000〒,"Алмалинский р-н, Толе би 286/6",2-комнатная квартира,53.2 м²,14,21,Нет,Нет
2-комнатная квартира · 78.5 м² · 5/15 этаж,45 500 000〒,"Алмалинский р-н, Толе би 273/5",2-комнатная квартира,78.5 м²,5,15,Нет,Да
2-комнатная квартира · 43.4 м² · 6/12 этаж,39 500 000〒,"Алмалинский р-н, Толе би 189/3",2-комнатная квартира,43.4 м²,6,12,Нет,Да
